date,corridor,target_source_quote_date,rate,dist_min_10,favourability_percentile_20,ret_5,good,future_regret_bps,centered_benefit_bps
2019-12-06,UZS_RUB,2019-12-06,0.00669958,4.627369847765017e-05,0.95,-0.007646048109965609,False,197.31087620417983,-7.473711307610354
2019-12-09,KGS_RUB,2019-12-07,0.910264,0.0,0.95,-0.005668232011911023,False,184.49592645650029,-32.57831604540753
2019-12-10,TJS_RUB,2019-12-10,6.582420000000001,4.86167028761475e-05,0.8,-0.009720130644814029,False,187.02847888770464,-50.81144751766884
2019-12-11,KZT_RUB,2019-12-11,0.164573,0.0,0.85,-0.00631570049330088,False,123.6533331712984,-11.497469340079748
2019-12-31,KZT_RUB,2019-12-31,0.162174,0.0,1.0,-0.003441198520284461,True,31.386042152256795,9.885527353284775
2020-04-07,KGS_RUB,2020-04-07,0.899985,0.0,1.0,-0.1888373141054528,False,235.88170913959735,492.47439137994184
2020-04-08,KZT_RUB,2020-04-08,0.172656,0.0,0.9,-0.018743535242165543,True,73.55666759336445,39.61598781604589
2020-04-10,AMD_RUB,2020-04-10,0.14921,0.0,0.8,-0.06272770672629957,True,0.0,259.91707869317963
2020-04-10,TJS_RUB,2020-04-10,7.289199999999999,0.0,0.85,-0.05507973072650196,False,172.89963233276643,127.69937960656522
2020-04-13,UZS_RUB,2020-04-11,0.00761188,0.0,0.8,-0.06651950504641724,False,419.8174432597466,88.57562168580836
2020-04-20,TJS_RUB,2020-04-18,7.21758,0.00759579906661445,0.8,0.0011429617690383864,True,34.443677797821884,68.12320128327963
2020-04-28,UZS_RUB,2020-04-28,0.00734892,0.007761590275797037,0.95,-0.004634884344601353,False,220.19562058098336,-45.63020190811038
2020-04-30,KZT_RUB,2020-04-30,0.171546,0.0,0.95,-0.025555965804197833,True,14.456763783474882,99.48156796010612
2020-04-30,TJS_RUB,2020-04-30,7.19272,0.0,0.9,-0.04351110118192758,False,133.10680799474923,52.75007685310899
2020-05-01,KGS_RUB,2020-05-01,0.909415,0.0,0.8,-0.026425464538555432,True,0.0,204.81113129195717
2020-05-13,AMD_RUB,2020-05-13,0.150569,0.0,0.85,-0.019994662882954373,False,259.74802250131154,28.52103426277035
2020-05-13,TJS_RUB,2020-05-13,7.15369,0.007990722814492868,0.95,-0.005426319945722846,False,325.13290343864503,-34.73641193297935
2020-05-13,UZS_RUB,2020-05-13,0.0072569,0.009711844833103722,0.95,-0.0017126703212804184,False,351.67909162314555,-58.22680595268994
2020-05-18,AMD_RUB,2020-05-16,0.150104,0.0,0.95,-0.020796910471518548,False,229.57416191440447,-4.5322455943896625
2020-05-18,TJS_RUB,2020-05-16,7.131570000000001,0.004873904111326377,0.95,-0.013739607131595943,False,295.12435550657256,-52.67413549790803
2020-05-18,UZS_RUB,2020-05-16,0.00721593,0.004011353675335005,0.95,-0.013818429310212932,False,296.89866725425566,-52.19915880606805
2020-05-22,KZT_RUB,2020-05-22,0.171748,0.0,0.9,-0.017178826895564936,True,6.11360830985058,87.61095656389548
2020-05-26,AMD_RUB,2020-05-26,0.14811,0.009900585034570142,0.95,-0.012461744644250206,False,480.25116467490255,-61.65465049586692
2020-05-26,TJS_RUB,2020-05-26,6.97139,0.007266186010894238,0.95,-0.019914129542361603,False,456.9390035559624,-29.566833354330793
2020-05-26,UZS_RUB,2020-05-26,0.00706495,0.009034961559280852,0.95,-0.017893509154576104,False,468.7223547229641,-48.5502189273986
2020-05-27,KZT_RUB,2020-05-27,0.172106,0.0020844493094533956,0.85,-0.01275175099954684,True,88.72439078242482,22.408148538116258
2020-06-04,KGS_RUB,2020-06-04,0.929192,0.0,0.95,-0.031114707329890967,False,100.0869572704024,125.19119664237755
2020-06-08,AMD_RUB,2020-06-06,0.141801,0.00570224898402083,0.95,-0.03016852241950041,True,15.585221542866337,121.27871113752062
2020-06-08,KGS_RUB,2020-06-06,0.928371,0.0,1.0,-0.03241268617049009,True,91.33202135783974,88.877227954912
2020-06-08,KZT_RUB,2020-06-06,0.171363,0.004596110892900018,0.9,-0.0016312928578503527,True,0.0,32.048148118396604
2020-06-18,KGS_RUB,2020-06-18,0.927666,0.0084509920729825,0.85,0.0026252733083522717,False,108.50888142930775,-8.482633104668233
2020-06-23,KGS_RUB,2020-06-23,0.927205,0.00794984628630302,0.85,-0.01465365347706793,False,103.59089953138707,-3.869239336624633
2020-06-24,KZT_RUB,2020-06-24,0.171556,0.0,0.8,-0.005737600408007193,True,17.428711324581695,49.20878156891437
2020-06-24,UZS_RUB,2020-06-24,0.0067667,0.0006329095205561686,0.8,-0.01389095339273283,True,0.0,113.42097534900468
2020-06-29,KGS_RUB,2020-06-27,0.919878,0.0024825632083695925,0.9,-0.00973281846964058,False,275.83005572478066,-1.4558915093660307
2020-07-06,KGS_RUB,2020-07-04,0.894505,0.0,1.0,-0.02758300557247806,True,0.0,229.1823762888853
2020-07-16,KZT_RUB,2020-07-16,0.171488,0.0,0.95,-0.011687682980243919,True,0.0,74.15071754179918
2020-07-23,KGS_RUB,2020-07-23,0.912609,0.004973058926783791,0.8,-0.0005519579723428647,True,0.0,176.54629604048108
2020-07-23,KZT_RUB,2020-07-23,0.171553,0.0003790352677739417,0.9,0.0003790352677739417,True,0.0,68.84739942904278
2020-08-18,KGS_RUB,2020-08-18,0.933391,0.0,0.8,-0.024829782365902386,True,0.0,170.26752822626375
2020-09-01,KGS_RUB,2020-09-01,0.940231,0.0,0.95,-0.014517620078777216,True,29.673558944557985,153.06034920418838
2020-09-14,KZT_RUB,2020-09-12,0.175287,0.0,0.85,-0.018582802369461193,True,12.836091666809459,137.06723384142703
2020-10-21,KGS_RUB,2020-10-21,0.950549,0.0,1.0,-0.020444399559763737,True,40.2819844111137,116.99864356789517
2020-10-22,AMD_RUB,2020-10-22,0.156157,0.0,1.0,-0.00881018121806465,True,93.68776295651122,78.05524500808639
2020-10-22,TJS_RUB,2020-10-22,7.464360000000001,0.00010718745478044411,0.8,-0.001705204283473094,True,90.724455948,52.08656597637631
2020-10-22,UZS_RUB,2020-10-22,0.00743411,0.0,1.0,-0.00421134410726598,True,75.36880675696142,64.19539401055133
2020-10-23,KZT_RUB,2020-10-23,0.179869,0.0,0.95,-0.01075215593101031,False,112.58193463020304,43.91774082207058
2020-11-06,KGS_RUB,2020-11-06,0.935007,0.0,1.0,-0.021884516286285405,False,278.960478370751,71.36930492874404
2020-11-06,TJS_RUB,2020-11-06,6.926139999999999,0.0,1.0,-0.07832483668741275,False,284.4297112099959,377.903403633921
2020-11-09,KZT_RUB,2020-11-07,0.178491,0.0036380198376104733,0.9,-0.020765213193179477,True,55.12883002504398,112.56965865872286
2020-11-10,AMD_RUB,2020-11-10,0.15541,0.0042909025112118915,0.85,-0.03392843822264224,False,159.96396628273524,119.2282994413248
2020-11-10,UZS_RUB,2020-11-10,0.00742703,0.006634517381215677,0.85,-0.03001115345535088,False,133.16224655077448,97.00410297697618
2020-11-17,AMD_RUB,2020-11-17,0.154846,0.004020074436217103,0.8,-0.0036291100958752986,False,395.94177440812143,-58.85721055736281
2020-11-17,KGS_RUB,2020-11-17,0.906781,0.0,1.0,-0.012003730668404211,False,190.83990511490543,-8.4898504423997
2020-11-17,TJS_RUB,2020-11-17,6.79203,0.00934591938940188,0.9,-0.00041207800636666736,False,193.0056257113122,-59.10594300739442
2020-11-18,KZT_RUB,2020-11-18,0.177874,0.0,0.9,-0.0010838616925089584,True,21.082339183917504,34.546300018967735
2020-11-18,UZS_RUB,2020-11-18,0.00733842,0.0,1.0,-0.004769725466156949,False,127.80680309930453,34.630229041397236
2020-12-03,AMD_RUB,2020-12-03,0.148338,0.0,1.0,-0.0025350502639277517,False,418.4362739149773,-55.50528857746699
2020-12-03,KGS_RUB,2020-12-03,0.891404,0.0021675683211237473,0.9,0.001771128802420252,False,330.06358508599857,-92.21476307441469
2020-12-03,KZT_RUB,2020-12-03,0.177755,0.0014422616465445959,0.9,-0.003766246139877971,False,184.69241371550777,-33.57736865999075
2020-12-03,TJS_RUB,2020-12-03,6.67536,0.0021648596144090426,0.9,0.0018865970561883216,False,330.0496153016494,-90.99727869100786
2020-12-03,UZS_RUB,2020-12-03,0.00725159,0.0009607115891356877,0.9,0.0006830751907089816,False,344.57270750276734,-79.07142764009274
2021-01-14,AMD_RUB,2021-01-14,0.140385,0.0,0.85,-0.004622900373660754,True,31.841008654771013,61.99946940427828
2021-01-14,TJS_RUB,2021-01-14,6.452509999999999,0.0,0.95,-0.007683234217151447,True,23.308758917071117,66.64451804836436
2021-01-18,KGS_RUB,2021-01-16,0.870079,0.0,0.8,-0.026262777741716592,True,61.06342067789261,129.06680502365887
2021-01-20,TJS_RUB,2021-01-20,6.469880000000001,0.002691975680781722,0.8,-0.007298866888123201,True,50.09366479749313,80.97656338119198
2021-01-21,UZS_RUB,2021-01-21,0.00698565,0.0,0.95,-0.004954112497382646,True,0.0,153.89000767023603
2021-02-10,KGS_RUB,2021-02-10,0.873818,0.0,0.8,-0.0234979242215132,True,75.97691967892571,89.87398006350494
2021-02-11,AMD_RUB,2021-02-11,0.140927,0.0,0.8,-0.03483251491305572,True,86.7115598856146,119.33057092176462
2021-02-11,UZS_RUB,2021-02-11,0.00701299,0.0,0.9,-0.028391835875155147,True,85.0421860005512,103.3986087632459
2021-02-12,TJS_RUB,2021-02-12,6.47283,0.0,0.8,-0.026032826550142607,True,63.51163246987756,86.52321614285411
2021-02-16,AMD_RUB,2021-02-16,0.13989,0.0,1.0,-0.01431077853171836,True,38.2443348345114,99.91113243962593
2021-02-16,KGS_RUB,2021-02-16,0.867179,0.0,0.9,-0.009423951000023911,True,0.0,90.489486561824
2021-02-16,KZT_RUB,2021-02-16,0.175806,0.0,0.85,-0.008661230842101797,True,0.0,74.34176672730075
2021-02-16,TJS_RUB,2021-02-16,6.433450000000001,0.0,1.0,-0.012806682921814083,True,2.6890704054593275,95.9647689579287
2021-02-16,UZS_RUB,2021-02-16,0.00695335,0.0,1.0,-0.013047051425992273,True,0.0,118.4430541963735
2021-02-25,AMD_RUB,2021-02-25,0.139949,0.0017465373465517242,0.9,0.0017465373465517242,True,42.44403318351567,55.24059860844601
2021-02-25,TJS_RUB,2021-02-25,6.47242,0.006328011791558064,0.9,0.006328011791558064,True,37.76021951603919,28.88027319177518
2021-02-25,UZS_RUB,2021-02-25,0.00699582,0.006107847296626723,0.9,0.006100612649926562,True,48.643332732974834,46.43638877350381
2021-03-02,AMD_RUB,2021-03-02,0.140236,0.0063219834236303285,0.8,-0.006883462693331843,True,59.47117715850434,43.67325991573766
2021-03-04,KGS_RUB,2021-03-04,0.866572,0.0,1.0,-0.005115794210978297,True,1.2578297013984499,78.72465191600887
2021-03-04,KZT_RUB,2021-03-04,0.175216,0.0,1.0,-0.012689611648297072,True,0.0,91.4742271789042
2021-03-04,TJS_RUB,2021-03-04,6.45184,0.0005986370925468165,0.85,-0.0031796453258595703,True,2.6039083424282623,71.06998503940248
2021-03-04,UZS_RUB,2021-03-04,0.00700176,0.0057413395118210975,0.8,0.0008490784497028336,True,14.310687598547139,59.04121310329761
2021-03-11,KZT_RUB,2021-03-11,0.176016,0.004565793078257663,0.8,-0.0062442836011336045,False,105.78583765112276,2.7695436744043884
2021-03-12,AMD_RUB,2021-03-12,0.139402,0.0003372681281619272,0.95,-0.0002581792624679613,True,77.90419075766515,59.30915329103541
2021-03-12,KGS_RUB,2021-03-12,0.866463,0.0,1.0,-0.00012578297013987605,True,73.15950017484859,50.8684161387681
2021-03-12,TJS_RUB,2021-03-12,6.450159999999999,0.0003380903786920353,0.85,-0.0002603908342427852,True,73.1609758517585,49.92470598606108
2021-03-12,UZS_RUB,2021-03-12,0.00699735,0.0051078817373118035,0.8,-0.0006298416398162754,True,96.42221698214328,48.79225142559284
2021-04-15,KZT_RUB,2021-04-15,0.175738,0.0,0.95,-0.02236339968179435,True,78.35527888106255,82.62823796115468
2021-04-19,KGS_RUB,2021-04-17,0.890885,0.0,0.85,-0.020719243207355076,False,106.23144401353741,70.35560422209993
2021-04-19,KZT_RUB,2021-04-17,0.175683,0.0,1.0,-0.013155455694424889,False,106.27095393407487,38.58104692906757
2021-04-19,TJS_RUB,2021-04-17,6.626340000000001,0.0,0.85,-0.02089179089591331,False,103.9638774949679,71.71959430172859
2021-04-19,UZS_RUB,2021-04-17,0.00719046,0.0,0.85,-0.024097415720119808,False,134.06652703721312,69.68270591890814
2021-04-23,KZT_RUB,2021-04-23,0.176716,0.005879908699191194,0.9,-0.008983950021871023,False,164.50123361778336,-62.284694006206706
2021-04-26,KGS_RUB,2021-04-24,0.885203,0.0,1.0,-0.006377927566408759,True,94.14789601933062,38.9530422773995
2021-04-26,TJS_RUB,2021-04-24,6.58563,0.0,1.0,-0.006143663017593504,True,96.77130358067566,37.32485133596481
2021-04-26,UZS_RUB,2021-04-24,0.00712744,0.0,1.0,-0.00876439059531664,True,75.11813498254561,51.17644403975306
2021-04-27,AMD_RUB,2021-04-27,0.143267,0.0,0.8,-0.018819984248193644,True,12.005556059665205,77.77546921531669
2021-05-06,AMD_RUB,2021-05-06,0.143722,0.004381704462070646,0.85,-0.002083015094916263,False,157.52633556449177,-52.32390059857772
2021-05-06,KGS_RUB,2021-05-06,0.882609,0.006546017706179574,0.85,-0.0011814592379588706,False,103.46597417429496,-41.02266284885015
2021-05-06,TJS_RUB,2021-05-06,6.56394,0.006445974332633053,0.85,-0.00128112276259984,False,115.54036142926272,-43.11444310893386
2021-05-06,UZS_RUB,2021-05-06,0.00712023,0.006549428179646322,0.8,0.0019701022905254106,False,150.09346608185442,-50.0375150297045
2021-05-10,KZT_RUB,2021-05-08,0.173784,0.0,1.0,-0.00014383604991685672,True,93.33425401647935,-4.002188594090739
2021-06-01,AMD_RUB,2021-06-01,0.140752,0.0,1.0,-0.0035327183524364036,False,148.20393315902984,-0.006766380559952348
2021-06-02,TJS_RUB,2021-06-02,6.42184,0.0,1.0,-0.0021148482235119337,False,213.17877742204692,-0.7022660947773056
2021-06-03,KGS_RUB,2021-06-03,0.870837,0.0,1.0,-0.012949668012449789,False,259.02666055760074,-19.31754640698223
2021-06-08,UZS_RUB,2021-06-08,0.00691434,0.0,1.0,-0.0018867080193031294,False,208.9136490250696,-54.081114747877784
2021-06-21,AMD_RUB,2021-06-19,0.13941,0.009946608518006217,0.8,0.005162443941338468,True,0.0,93.26028621026693
2021-06-21,KGS_RUB,2021-06-19,0.853006,0.006217744932083713,0.8,-0.0010188833038988765,True,9.882697190876009,8.516100215112687
2021-06-21,KZT_RUB,2021-06-19,0.168527,0.004428312592380745,0.9,-0.0018833841689122055,True,0.0,24.224411520716178
2021-06-21,TJS_RUB,2021-06-19,6.33245,0.00755934026418692,0.8,0.0003348956531492586,True,7.232587703021432,2.872507718030944
2021-06-21,UZS_RUB,2021-06-19,0.00682557,0.008224653576350605,0.85,-0.000575444761695465,True,1.3185711962528062,-0.5407131916297885
2021-06-25,KZT_RUB,2021-06-25,0.168673,0.005298478996805356,0.85,-0.004908409781422374,True,0.0,58.15564099894246
2021-06-28,KGS_RUB,2021-06-26,0.852163,0.005223330403958837,0.8,-0.0009882697190876089,True,0.0,84.92577001239147
2021-06-28,TJS_RUB,2021-06-26,6.32787,0.006830614134740953,0.85,-0.0007232587703021043,True,0.0,96.39533669616164
2021-06-29,UZS_RUB,2021-06-29,0.00682467,0.007950269095119644,0.85,-0.014731380410035966,True,0.0,93.27187097633175
2021-07-29,TJS_RUB,2021-07-29,6.45408,0.0,0.8,-0.011892659865028743,False,111.8207397491197,-6.668371659243465
2021-07-29,UZS_RUB,2021-07-29,0.00689867,0.0,0.9,-0.01849986483987076,True,89.97386452751039,33.72264343422872
2021-07-30,KGS_RUB,2021-07-30,0.864188,0.0,0.9,-0.00645548474769575,True,59.96380417223925,46.393984906982034
2021-07-30,KZT_RUB,2021-07-30,0.172093,0.0,0.85,-0.004391039733413593,True,35.50405885189987,33.04526970285018
2021-08-04,AMD_RUB,2021-08-04,0.148856,0.0,0.85,-0.017432688436074706,True,32.71618208201131,72.47845050714716
2021-08-17,AMD_RUB,2021-08-17,0.149092,0.0048729855967217794,0.8,-0.00139316811788337,True,0.0,47.155446400018704
2021-08-17,UZS_RUB,2021-08-17,0.00686998,0.004882543954597418,0.85,-0.005613163577834479,True,0.0,77.25348691637205
2021-08-31,KZT_RUB,2021-08-31,0.172184,0.0,0.8,-0.010015753826339902,True,74.28100171909134,16.742464234518074
2021-09-01,AMD_RUB,2021-09-01,0.148622,0.0,0.9,-0.010848441285307264,True,74.75340124611435,36.58076035244456
2021-09-01,KGS_RUB,2021-09-01,0.864871,0.0,0.8,-0.01039412784411109,True,82.40535293702754,29.49053994313037
2021-09-01,UZS_RUB,2021-09-01,0.00687852,0.0,0.85,-0.010158135358340759,True,84.58214848542956,25.63042008671553
2021-09-03,TJS_RUB,2021-09-03,6.42692,0.0,0.9,-0.00891478905058507,True,12.229808368549753,41.17005146053522
2021-09-10,AMD_RUB,2021-09-10,0.14832,0.004966562095577665,0.8,0.004966562095577665,True,85.15372168284884,-27.12557150095889
2021-09-10,KGS_RUB,2021-09-10,0.862094,0.0027182099128009174,0.85,0.0027182099128009174,True,94.7228492484579,-24.545331619456274
2021-09-10,KZT_RUB,2021-09-10,0.171523,0.003616044001053309,0.85,0.003616044001053309,True,71.88540312378001,-26.100830427827308
2021-09-10,UZS_RUB,2021-09-10,0.00684545,0.002633479165781827,0.85,0.002633479165781827,False,116.58839082894545,-20.25667234335857
2021-09-13,TJS_RUB,2021-09-11,6.41906,0.0,1.0,-0.0008996332982613708,True,44.95985393499966,15.695622105770665
2021-09-15,AMD_RUB,2021-09-15,0.147514,2.0337466358544276e-05,0.95,-0.0051659023469111665,True,30.98011036240716,41.351392969393565
2021-09-15,UZS_RUB,2021-09-15,0.00682681,0.0009486330593488912,0.95,-0.0033606673450290447,True,89.60261088268187,-1.0805907210664454
2021-09-23,UZS_RUB,2021-09-23,0.00681885,0.007864740068936671,0.85,0.00025377285422578666,True,33.23140998848887,0.9894559053905251
2021-09-24,KGS_RUB,2021-09-24,0.857325,0.0039780871455203926,0.85,0.0039780871455203926,True,29.662030151925606,13.564245372506456
2021-09-24,TJS_RUB,2021-09-24,6.41592,0.004024913148258147,0.85,0.004024913148258147,True,33.681841419468924,13.287764412762916
2021-09-28,KGS_RUB,2021-09-28,0.85658,0.0031056482513747152,0.9,-0.009405432785213108,True,51.72896868943896,17.395574112217478
2021-09-28,TJS_RUB,2021-09-28,6.410349999999999,0.0031532659384680972,0.9,-0.00913983813227659,True,31.94833355432881,19.323391409034315
2021-09-29,KZT_RUB,2021-09-29,0.170728,0.002572082917376095,0.8,-0.005811583569174106,True,86.86331474626215,11.954048093105117
2021-09-29,UZS_RUB,2021-09-29,0.00679825,0.004819943124375392,0.9,-0.007592412550764593,True,83.03607546059582,22.02499077778277
2021-10-06,KGS_RUB,2021-10-06,0.855488,0.0008259415851059604,0.85,0.0008259415851059604,False,183.48591681005544,-25.505672773014723
2021-10-06,TJS_RUB,2021-10-06,6.407819999999999,0.002112815925408462,0.85,0.002112815925408462,False,166.10953491202812,-24.745952997066837
2021-10-06,UZS_RUB,2021-10-06,0.0067963,1.618553925064603e-05,0.85,-0.0002868385246203031,False,213.68980180392222,-28.55619084023649
2021-10-07,KZT_RUB,2021-10-07,0.170568,0.0,0.9,-0.0020594430142756304,False,196.10946953707534,-41.4336607284026
2021-10-26,AMD_RUB,2021-10-26,0.14731,0.0,1.0,-0.008360708708061826,False,103.72683456656043,61.97631587232234
2021-11-11,KZT_RUB,2021-11-11,0.164867,0.009194135830808303,0.9,-0.00701073895838733,True,0.0,122.01520525265157
2021-12-07,AMD_RUB,2021-12-07,0.149963,0.0,0.8,-0.03350691535298578,False,120.62975533965077,80.65316273726613
2021-12-15,KZT_RUB,2021-12-15,0.167912,0.0,0.95,-0.010961695911599567,True,0.0,37.953591182698425
2021-12-15,UZS_RUB,2021-12-15,0.00678624,0.0,0.8,-0.014211069904867313,True,35.6898665534967,46.77791667752294
2021-12-23,UZS_RUB,2021-12-23,0.00680868,0.0033066911868722126,0.8,-0.0001468497785505063,True,68.53017031201415,-2.5492172419974826
2021-12-24,AMD_RUB,2021-12-24,0.148348,0.0013094482767930238,0.95,-0.0037004949663865805,True,0.0,132.3934007917386
2021-12-24,KGS_RUB,2021-12-24,0.864816,0.0,1.0,-0.0029479820100463128,True,22.328449057371923,48.0840362621625
2021-12-24,KZT_RUB,2021-12-24,0.168137,0.001339987612559046,0.8,0.0008810100661353903,True,0.0,34.697732624250904
2021-12-24,TJS_RUB,2021-12-24,6.50051,0.0,1.0,-0.002447647956098642,True,27.551684406301252,44.595981599480524
2022-02-08,AMD_RUB,2022-02-08,0.156786,0.0,0.8,-0.02249460703018813,True,83.23447246565385,76.6260891579973
2022-02-08,KGS_RUB,2022-02-08,0.892174,0.0,0.8,-0.02310903896837646,False,126.38790191151125,57.16862140277352
2022-02-08,TJS_RUB,2022-02-08,6.700360000000001,0.0,0.8,-0.023100250772729702,False,126.3812690661405,58.99426165610583
2022-02-08,UZS_RUB,2022-02-08,0.00697323,0.0,0.8,-0.026508039105919035,False,109.96338855881704,72.9416403154616
2022-02-11,KZT_RUB,2022-02-11,0.175018,0.0,0.85,-0.0073167411575196795,True,22.11201133597678,67.4935607494751
2022-02-17,AMD_RUB,2022-02-17,0.156198,0.0046114959384104814,0.8,0.0017958157493040972,True,0.0,296.2632946622561
2022-02-17,KGS_RUB,2022-02-17,0.884373,0.003944838108384863,0.85,0.0028053099051024155,True,0.0,299.2929054871457
2022-02-17,KZT_RUB,2022-02-17,0.175533,0.005165176858633158,0.85,-0.00032461985306686536,True,0.0,128.15321503805876
2022-02-17,TJS_RUB,2022-02-17,6.647239999999999,0.004770484666730912,0.85,0.0037312024256588305,True,0.0,295.3246868273566
2022-02-17,UZS_RUB,2022-02-17,0.00692193,0.003680100920025131,0.85,0.0031142941609521024,True,0.0,291.59310195359717
2022-03-25,KGS_RUB,2022-03-25,0.971747,0.0,0.95,-0.03218233970081463,False,1009.6763869608043,144.50282342326497
2022-03-25,TJS_RUB,2022-03-25,7.935370000000001,0.0,0.85,-0.13210145244553329,False,1889.565325876424,184.86936533901627
2022-03-25,UZS_RUB,2022-03-25,0.0083391,0.0,0.85,-0.09881666396498612,False,1223.669220899138,293.9648704924215
2022-03-28,AMD_RUB,2022-03-26,0.194805,0.0,0.85,-0.08443819881468806,False,1155.360488693822,-171.48967921643515
2022-03-28,KZT_RUB,2022-03-26,0.193977,0.0,0.8,-0.05327658826802273,False,955.1647875779096,-165.4590945230282
2022-03-30,TJS_RUB,2022-03-30,7.13205,0.0,1.0,-0.20012718023255816,False,1604.082977545025,366.93592216524377
2022-04-08,KGS_RUB,2022-04-08,0.838373,0.0,1.0,-0.04035909856781794,False,365.2192997627555,917.7671485516294
2022-04-08,KZT_RUB,2022-04-08,0.164975,0.0,1.0,-0.06977203141827693,False,112.56250947113183,631.3886575300995
2022-04-08,TJS_RUB,2022-04-08,6.100379999999999,0.0,1.0,-0.052136987195324114,False,184.20163989784007,663.4186230238447
2022-04-22,TJS_RUB,2022-04-22,5.99632,0.001387773233511691,0.95,-0.0773671593472367,False,520.5692824932624,132.69947431430606
2022-04-22,UZS_RUB,2022-04-22,0.00664779,0.009158309879680582,0.95,-0.07293607407820601,False,443.65119836817905,132.46751025302558
2022-04-25,AMD_RUB,2022-04-23,0.157304,0.0,1.0,-0.07351607317446662,False,293.50811168183964,232.00360513376557
2022-04-25,KZT_RUB,2022-04-23,0.165537,0.0,0.9,-0.0731047689439116,False,504.96263675190306,79.53433460411354
2022-04-26,KGS_RUB,2022-04-26,0.882912,0.0,0.8,-0.10603592210498392,False,850.9794860642967,228.07489383178364
2022-05-02,KGS_RUB,2022-04-30,0.865073,0.0017613299488623557,0.85,-0.048306734009326946,False,662.3140474850097,-54.15892421552826
2022-05-13,AMD_RUB,2022-05-13,0.140921,0.0,1.0,-0.10066690066690076,False,895.7501011204856,32.02252186706712
2022-05-13,KGS_RUB,2022-05-13,0.795795,0.0,1.0,-0.08008341492567672,False,735.314999465943,24.133656126233067
2022-05-13,KZT_RUB,2022-05-13,0.148645,0.0,1.0,-0.06135941703186376,False,817.2491506609703,112.5690668984411
2022-05-13,TJS_RUB,2022-05-13,5.26543,0.0,1.0,-0.07366774744597715,False,1017.2198661837687,-78.6216863762448
2022-05-13,UZS_RUB,2022-05-13,0.00588232,0.0,1.0,-0.07406742789861576,False,971.7424417576741,-49.331968352046275
2022-05-18,KZT_RUB,2022-05-18,0.147922,0.008323051649272939,0.95,-0.0608961743083154,False,934.7493949513938,-62.867777470030354
2022-05-23,KGS_RUB,2022-05-21,0.737279,0.0,1.0,-0.040118787544232926,False,394.8030528470229,396.76252025037553
2022-06-09,KZT_RUB,2022-06-09,0.140258,0.0,0.8,-0.053883410007689925,False,855.851359637239,-133.94869268250105
2022-06-09,UZS_RUB,2022-06-09,0.00545203,0.0,0.8,-0.02567681313005865,False,530.4079397949021,-33.73128183340325
2022-06-10,KGS_RUB,2022-06-10,0.73437,0.0,0.85,-0.05184835151214684,False,294.7288151749118,130.77967875343117
2022-06-16,AMD_RUB,2022-06-16,0.133505,0.0,0.8,-0.049752660237019075,False,328.2274072132148,101.96692870964473
2022-06-22,AMD_RUB,2022-06-22,0.131191,0.0,0.85,-0.03575024806144578,False,449.64974731498467,70.50454250077318
2022-06-23,TJS_RUB,2022-06-23,5.02531,0.0,0.9,-0.02196882559811908,False,353.7493209374143,127.28537724353455
2022-06-28,AMD_RUB,2022-06-28,0.130271,0.008890747581763225,0.9,-0.023580203422352564,False,382.203253218292,272.60408262535674
2022-06-30,KZT_RUB,2022-06-30,0.112176,0.0,1.0,-0.056900726392251744,True,0.0,666.0416809474328
2022-07-20,KZT_RUB,2022-07-20,0.114497,0.0,0.8,-0.09566460520184183,True,27.424299326619458,621.4244340820399
2022-08-19,TJS_RUB,2022-08-19,5.84462,0.0,0.8,-0.010963869489509004,False,133.7469330769153,49.99282550908361
2022-08-19,UZS_RUB,2022-08-19,0.00547787,0.0,0.8,-0.014691836569506456,False,128.26153231091635,73.8580541304152
2022-08-22,AMD_RUB,2022-08-20,0.145951,0.0,0.85,-0.02720086381571929,True,0.0,177.46744192232634
2022-08-22,KZT_RUB,2022-08-20,0.124243,0.0,0.85,-0.025483951934238913,True,0.0,250.98700656210832
2022-09-09,KGS_RUB,2022-09-09,0.742492,0.0,0.8,-0.004260603565388932,False,150.06222289263852,2.1057199664324875
2022-09-12,KZT_RUB,2022-09-10,0.126649,0.0,0.8,-0.011018272684679031,True,76.7475463683093,51.31767356887342
2022-09-14,UZS_RUB,2022-09-14,0.00548548,0.0,0.8,-0.010193126270983122,False,380.2037378679714,17.114620118090695
2022-09-15,AMD_RUB,2022-09-15,0.146965,0.0,0.95,-0.027378856666357643,False,502.9088558500328,-31.981916678639294
2022-09-15,TJS_RUB,2022-09-15,5.836440000000001,0.0,0.85,-0.022785988517428746,False,274.8079308619661,59.50094599399222
2022-09-20,KZT_RUB,2022-09-20,0.126103,0.0015964798017507054,0.9,-0.012668237799578819,False,502.76361387120045,-115.27572361023053
2022-09-21,UZS_RUB,2022-09-21,0.00546627,0.0008953780912515086,0.9,-0.0035019724800747776,False,815.0164554623165,-135.98122976740245
2022-09-23,AMD_RUB,2022-09-23,0.143125,0.0,1.0,-0.013774427386235244,False,475.38864628820994,-41.41682491276964
2022-09-23,KGS_RUB,2022-09-23,0.733794,0.0033417652286866772,0.9,-0.003269487544841798,False,600.8089463800466,-130.67799205319722
2022-09-23,TJS_RUB,2022-09-23,5.84518,0.003156111684134766,0.85,0.003156111684134766,False,743.090888561174,-186.0002884471588
