date,corridor,rate,ret_1,ret_2,ret_3,ret_5,ret_10,ret_20,log_ret_1,sma_5,dist_sma_5,sma_10,dist_sma_10,sma_20,dist_sma_20,sma_60,dist_sma_60,sma_5_vs_20,sma_20_vs_60,rolling_min_10,rolling_max_10,dist_min_10,dist_max_10,rolling_min_20,rolling_max_20,dist_min_20,dist_max_20,rolling_min_60,rolling_max_60,dist_min_60,dist_max_60,rolling_min_90,rolling_max_90,dist_min_90,dist_max_90,rolling_min_180,rolling_max_180,dist_min_180,dist_max_180,rolling_min_365,rolling_max_365,dist_min_365,dist_max_365,percentile_20,favourability_percentile_20,percentile_60,favourability_percentile_60,percentile_90,favourability_percentile_90,percentile_180,favourability_percentile_180,percentile_365,favourability_percentile_365,mom_3,mom_5,mom_10,mom_20,down_streak,up_streak,vol_5,vol_10,vol_20,vol_60,rolling_range_10,rolling_range_20,rolling_range_60
2020-06-24,UZS_RUB,0.0067667,-0.010561593699599303,-0.01085375569182645,-0.010431366928779218,-0.01389095339273283,0.005312779492908648,-0.04221544384602871,-0.010617763173169481,0.006822934,-0.008241908832769096,0.006823283999999999,-0.008292781012779082,0.0068473449999999995,-0.011777557578886433,0.007322528333333333,-0.07590661422272871,-0.0035650314099843206,-0.06489334171234573,0.00676242,0.00691707,0.0006329095205561686,-0.021738973293605635,0.00673094,0.00701378,0.005312779492908648,-0.035227794427541204,0.00673094,0.00849569,0.005312779492908648,-0.20351378169401202,0.00658167,0.00849569,0.028112925746808903,-0.20351378169401202,0.00638862,0.00849569,0.0591802298461952,-0.20351378169401202,,,,,0.2,0.8,0.06666666666666667,0.9333333333333333,0.2222222222222222,0.7777777777777778,0.4777777777777778,0.5222222222222221,,,-0.010431366928779218,-0.01389095339273283,0.005312779492908648,-0.04221544384602871,2,0,0.004925081492310102,0.007629108333263522,0.00761206050653875,0.014591859258932057,0.022665039297792695,0.04130652099463361,0.24100282302310425
2020-06-25,UZS_RUB,0.00676686,2.364520371833656e-05,-0.010538198226915596,-0.01083036712737262,-0.009253213002521132,-0.00016253051140957542,-0.0352049821921987,2.3644924174913686e-05,0.006810294,-0.006377698231530005,0.0068231739999999996,-0.008253343678469749,0.006834999,-0.009969130939155857,0.007300137,-0.07305027289213883,-0.003614484800948725,-0.06371633847419578,0.00676242,0.00691707,0.0006565696895490802,-0.021715842112339456,0.00673094,0.00701244,0.005336550318380429,-0.0350206204972876,0.00673094,0.00849569,0.005336550318380429,-0.2034949486151213,0.00658167,0.00849569,0.0281372356863836,-0.2034949486151213,0.00638862,0.00849569,0.05920527437850431,-0.2034949486151213,,,,,0.25,0.75,0.08333333333333333,0.9166666666666666,0.2222222222222222,0.7777777777777778,0.48333333333333334,0.5166666666666666,,,-0.01083036712737262,-0.009253213002521132,-0.00016253051140957542,-0.0352049821921987,0,1,0.004926530466393837,0.007427808247182501,0.007528479818709943,0.013262116518098976,0.022665404692889277,0.0411850828361496,0.24174203853982465
2020-06-26,UZS_RUB,0.00682444,0.00850911648829733,0.008532962891808493,-0.002118752494907783,-0.0019874145038848434,0.009171273005817548,-0.026297128589263474,0.008473118022533616,0.006807576,0.00247724006312966,0.006829376000000001,-0.0007227600296133563,0.006825783499999999,-0.00019682722137304154,0.007273551166666666,-0.06174579051906026,-0.002667459347340695,-0.06156108019404649,0.0067667,0.00691707,0.008532962891808493,-0.013391508254217421,0.00673094,0.00701244,0.013891076134982638,-0.026809498548294175,0.00673094,0.00849569,0.013891076134982638,-0.19671739434937008,0.00658167,0.00849569,0.036885775190794945,-0.19671739434937008,0.00638862,0.00849569,0.06821817544320985,-0.19671739434937008,,,,,0.5,0.5,0.16666666666666666,0.8333333333333334,0.2777777777777778,0.7222222222222222,0.5833333333333334,0.41666666666666663,,,-0.002118752494907783,-0.0019874145038848434,0.009171273005817548,-0.026297128589263474,0,2,0.006782498331576829,0.007883471239284628,0.007870251884656555,0.012254267470827612,0.022018117028554343,0.04124068687499386,0.2426256390533858
2020-06-27,UZS_RUB,0.00679528,-0.004272878067650976,0.004199880003428413,0.004223624514164914,-0.0066759733662722365,-0.0019710076813488353,-0.030967822897593478,-0.004282032898766549,0.006798442,-0.0004651065641215757,0.006828033999999999,-0.004796988415699088,0.006814925500000001,-0.0028827167663095787,0.0072501779999999995,-0.06274301127503346,-0.0024187351717932515,-0.060033353663868416,0.0067667,0.00691707,0.004223624514164914,-0.017607166039956268,0.00673094,0.0069782,0.009558843192778443,-0.026213063540741266,0.00673094,0.00849569,0.009558843192778443,-0.20014972297718026,0.00658167,0.00849569,0.032455288703322926,-0.20014972297718026,0.00638862,0.00849569,0.0636538094298924,-0.20014972297718026,,,,,0.35,0.65,0.11666666666666667,0.8833333333333333,0.2222222222222222,0.7777777777777778,0.5166666666666667,0.4833333333333333,,,0.004223624514164914,-0.0066759733662722365,-0.0019710076813488353,-0.030967822897593478,1,0,0.006963846042287477,0.00773954922148148,0.007883911935887064,0.011870319157289384,0.02202244452795642,0.0362821281025009,0.24340781702187173
2020-06-30,UZS_RUB,0.00686875,0.010811916506751729,0.006492840438189651,0.015057205262115625,0.004360331221404445,-0.006985616742348988,-0.015684560488378185,0.01075388564597941,0.006804406000000001,0.009456225863065715,0.006823202,0.006675458237935805,0.006809453,0.008708041600404615,0.007223062333333334,-0.049052924782088114,-0.0007411755393567088,-0.05726232368570183,0.0067667,0.00686875,0.015081206496519783,0.0,0.00673094,0.00691707,0.02047410911403147,-0.006985616742348988,0.00673094,0.00826946,0.02047410911403147,-0.1693834905785867,0.00662955,0.00849569,0.03608088030107637,-0.19150180856410726,0.00638862,0.00849569,0.07515394560953692,-0.19150180856410726,,,,,0.85,0.15000000000000002,0.2833333333333333,0.7166666666666667,0.3333333333333333,0.6666666666666667,0.6222222222222222,0.37777777777777777,,,0.015057205262115625,0.004360331221404445,-0.006985616742348988,-0.015684560488378185,0,1,0.008870274257445394,0.00667390469652626,0.00830230065269563,0.01088259910748637,0.014956321093820793,0.027334060459775496,0.2130010692140871
2020-07-01,UZS_RUB,0.00692408,0.008055323020928151,0.018954333007617175,0.01460046538617088,0.023258013507322595,0.009043984132952154,0.007055415041952839,0.008023052092441516,0.006835882,0.012902212179789041,0.006829408,0.013862402129144913,0.0068118785,0.016471447633717995,0.007200639333333333,-0.03840760806517274,0.003523771012650778,-0.053989766093918146,0.0067667,0.00692408,0.023258013507322595,0.0,0.00673094,0.00692408,0.028694357697439,0.0,0.00673094,0.00825813,0.028694357697439,-0.1615438361953615,0.00662955,0.00849569,0.044426846467709113,-0.1849890944702549,0.00638862,0.00849569,0.08381465793864717,-0.1849890944702549,,,,,1.0,0.0,0.3333333333333333,0.6666666666666667,0.37777777777777777,0.6222222222222222,0.6833333333333333,0.31666666666666665,,,0.01460046538617088,0.023258013507322595,0.009043984132952154,0.007055415041952839,0,2,0.006411360185200191,0.006651649196152996,0.00782876704861379,0.010537273852358217,0.023044457147676688,0.02835341235167357,0.21209088933677098
2020-07-02,UZS_RUB,0.00691347,-0.0015323335374519687,0.0065106460418562495,0.017392955110017594,0.02166588343781295,0.012212191400954087,0.017060684075027588,-0.0015335087611969042,0.006865204,0.007030526696657491,0.006837749,0.011073966008404268,0.006817677000000001,0.014050680312370112,0.007179854,-0.0371015900880437,0.006971142810080044,-0.05044350484007043,0.0067667,0.00692408,0.021690040935758992,-0.0015323335374519687,0.00673094,0.00692408,0.027118054833351612,-0.0015323335374519687,0.00673094,0.00825813,0.027118054833351612,-0.16282863069484266,0.00662955,0.00849569,0.04282643618345139,-0.18623796301418727,0.00638862,0.00849569,0.08215389238990567,-0.18623796301418727,,,,,0.9,0.09999999999999998,0.31666666666666665,0.6833333333333333,0.35555555555555557,0.6444444444444444,0.6666666666666666,0.33333333333333337,,,0.017392955110017594,0.02166588343781295,0.012212191400954087,0.017060684075027588,1,0,0.006719541024249494,0.006430223493709614,0.007343482956773859,0.010451506731943921,0.02301634646138669,0.02832929750118693,0.2127048822998351
2020-07-03,UZS_RUB,0.00692457,0.0016055613172545335,7.076752434986844e-05,0.008126660600545899,0.014672266149310387,0.012655691770875555,0.02833021473759234,0.0016042737816434824,0.006885230000000001,0.005713679862546117,0.006846402999999999,0.011417236174966705,0.0068272155,0.014259766664755258,0.007157628,-0.03256078689755881,0.008497534609827495,-0.04616229007710382,0.0067667,0.00692457,0.02333042694370957,0.0,0.00673094,0.00692457,0.028767155850445647,0.0,0.00673094,0.0081543,0.028767155850445647,-0.15080754939111884,0.00662955,0.00849569,0.04450075796999786,-0.18493141816615255,0.00638862,0.00849569,0.08389135681884352,-0.18493141816615255,,,,,1.0,0.0,0.36666666666666664,0.6333333333333333,0.37777777777777777,0.6222222222222222,0.6833333333333333,0.31666666666666665,,,0.008126660600545899,0.014672266149310387,0.012655691770875555,0.02833021473759234,0,1,0.006341230616043683,0.006431355177755689,0.0069351176613010315,0.010290384541069987,0.023058823735617094,0.02836148939490768,0.19885917513455567
2020-07-04,UZS_RUB,0.00692984,0.000761058087361377,0.0023678413300411982,0.0008318794699078147,0.01980198019801982,0.012993809339346019,0.018996713549439992,0.0007607686295087239,0.006912141999999999,0.0025604219357764357,0.006855292000000001,0.010874518547131062,0.006833675,0.014072223218107416,0.007137220333333333,-0.02905617644516223,0.011482401489681493,-0.04252990928634626,0.0067667,0.00692984,0.024109240841178048,0.0,0.00673094,0.00692984,0.029550107414417548,0.0,0.00673094,0.00794999,0.029550107414417548,-0.12832091612693863,0.00664238,0.00849569,0.043276656860944396,-0.18431110363019376,0.00638862,0.00849569,0.08471626110177155,-0.18431110363019376,,,,,1.0,0.0,0.38333333333333336,0.6166666666666667,0.37777777777777777,0.6222222222222222,0.6833333333333333,0.31666666666666665,,,0.0008318794699078147,0.01980198019801982,0.012993809339346019,0.018996713549439992,0,2,0.005211072435733871,0.00642742936673959,0.006641690049803493,0.010221167476397229,0.02379767338867549,0.029105861780081618,0.1708017888009716
2020-07-07,UZS_RUB,0.00700038,0.010179167195779382,0.010947972220657798,0.012571111178612204,0.01916360327570521,0.023607494154787245,0.035187055540685686,0.010127708383991591,0.006938467999999999,0.008923007211390388,0.006871436999999999,0.01876507053764742,0.006845572499999999,0.02261425176637899,0.007121393500000001,-0.01699295229227271,0.013570157937849547,-0.03873132414323144,0.0067667,0.00700038,0.03453382003044325,0.0,0.00673094,0.00700038,0.04003007009422155,0.0,0.00673094,0.00780865,0.04003007009422155,-0.10350956951585755,0.00664238,0.00849569,0.053896344382585726,-0.17600806997430463,0.00638862,0.00849569,0.09575776928350721,-0.17600806997430463,,,,,1.0,0.0,0.4166666666666667,0.5833333333333333,0.43333333333333335,0.5666666666666667,0.7166666666666667,0.2833333333333333,,,0.012571111178612204,0.01916360327570521,0.023607494154787245,0.035187055540685686,0,3,0.005009452473171164,0.0069643012433963526,0.006754517369643345,0.009909849730034302,0.03400744269357341,0.03935974675602359,0.15133414548711566
2020-07-08,UZS_RUB,0.00708631,0.012275047925969895,0.022579164886923797,0.023357407030328403,0.023429827500548894,0.04723277225235356,0.052796489049077744,0.012200320426129521,0.006970914,0.016553926787792772,0.006903398,0.026495937218164123,0.006863341,0.032486947683351364,0.0071093545,-0.0032414335225511293,0.01567356189937219,-0.03460419648506763,0.00676686,0.00708631,0.04720801080560255,0.0,0.00676242,0.00708631,0.047895575844150606,0.0,0.00673094,0.00780846,0.052796489049077744,-0.09248302482179582,0.00664238,0.00849569,0.06683297251888631,-0.16589352954262693,0.00638862,0.00849569,0.10920824841671606,-0.16589352954262693,,,,,1.0,0.0,0.5166666666666667,0.4833333333333333,0.5,0.5,0.75,0.25,,,0.023357407030328403,0.023429827500548894,0.04723277225235356,0.052796489049077744,0,4,0.0061165623788561494,0.005907380674464944,0.006963628658015262,0.00985815795536286,0.04627431302671522,0.04719130231180416,0.15156368978365045
