rule,thresholds,favourability_threshold,past_advantage_threshold,predicted_regret_threshold,is_primary,corridor,actual_regret_tolerance,n_rows,n_signals,signal_frequency,hit_rate,random_hit_rate,uplift,mean_actual_regret_signal,median_actual_regret_signal,p90_actual_regret_signal
RULE_A,fav>=0.800; past_advantage>=NONE; predicted_regret<=0.010,0.8,,0.01,True,KGS_RUB,0.005,275,107,0.3890909090909091,0.42990654205607476,0.49684112149532705,0.8652797110718183,0.010152844969235866,0.006752753166887,0.02445332882618914
RULE_A,fav>=0.800; past_advantage>=NONE; predicted_regret<=0.010,0.8,,0.01,True,KZT_RUB,0.005,275,55,0.2,0.4727272727272727,0.4381090909090909,1.0790172642762283,0.009028868470867608,0.0050751047378997,0.02512913060842926
RULE_A,fav>=0.800; past_advantage>=NONE; predicted_regret<=0.010,0.8,,0.01,True,TJS_RUB,0.005,275,101,0.36727272727272725,0.40594059405940597,0.4875247524752475,0.8326563769293258,0.010334721499096032,0.0071393893690374,0.0263508182844604
RULE_A,fav>=0.800; past_advantage>=NONE; predicted_regret<=0.010,0.8,,0.01,True,UZS_RUB,0.005,275,83,0.3018181818181818,0.4457831325301205,0.4489879518072289,0.992862126334997,0.009085213917247743,0.0057652651942249,0.026284162996966554
GRID_F0.80_PA0.000_PR0.002,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.002,0.8,0.0,0.002,False,AMD_RUB,0.005,275,29,0.10545454545454545,0.3793103448275862,0.5015862068965518,0.7562216416884366,0.01058254858122733,0.0097985388751217,0.022451293125591357
GRID_F0.80_PA0.000_PR0.002,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.002,0.8,0.0,0.002,False,KGS_RUB,0.005,275,26,0.09454545454545454,0.3076923076923077,0.49530769230769234,0.6212144742972511,0.01328997691984425,0.01422140385758785,0.0269086545971456
GRID_F0.80_PA0.000_PR0.002,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.002,0.8,0.0,0.002,False,KZT_RUB,0.005,275,14,0.05090909090909091,0.5,0.42757142857142855,1.1693952555963916,0.0061287781939414,0.0045206321894372,0.01272877360420886
GRID_F0.80_PA0.000_PR0.002,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.002,0.8,0.0,0.002,False,TJS_RUB,0.005,275,34,0.12363636363636364,0.29411764705882354,0.49123529411764705,0.5987306909352174,0.012762789530893626,0.01230368604515545,0.02700577664461253
GRID_F0.80_PA0.000_PR0.002,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.002,0.8,0.0,0.002,False,UZS_RUB,0.005,275,19,0.06909090909090909,0.42105263157894735,0.45052631578947366,0.9345794392523364,0.0108297502980663,0.0061786615452029,0.0282603627247347
GRID_F0.80_PA0.000_PR0.005,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.005,0.8,0.0,0.005,False,AMD_RUB,0.005,275,34,0.12363636363636364,0.38235294117647056,0.5047058823529411,0.7575757575757576,0.011215160640824475,0.00970412934812765,0.026316996254596988
GRID_F0.80_PA0.000_PR0.005,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.005,0.8,0.0,0.005,False,KGS_RUB,0.005,275,39,0.14181818181818182,0.3076923076923077,0.49497435897435893,0.621632822213013,0.013239530404905192,0.0133017705874661,0.028222538847898476
GRID_F0.80_PA0.000_PR0.005,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.005,0.8,0.0,0.005,False,KZT_RUB,0.005,275,20,0.07272727272727272,0.55,0.4393,1.2519918051445482,0.0053445508292445446,0.00334525432960825,0.013107816939429112
GRID_F0.80_PA0.000_PR0.005,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.005,0.8,0.0,0.005,False,TJS_RUB,0.005,275,36,0.13090909090909092,0.3333333333333333,0.48922222222222217,0.6813536225300931,0.012151225811480489,0.0118320186122724,0.02681905623425595
GRID_F0.80_PA0.000_PR0.005,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.005,0.8,0.0,0.005,False,UZS_RUB,0.005,275,28,0.10181818181818182,0.39285714285714285,0.43657142857142855,0.899869109947644,0.011057738584938795,0.00632511976567665,0.0283516487687506
GRID_F0.80_PA0.000_PR0.010,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.010,0.8,0.0,0.01,False,AMD_RUB,0.005,275,34,0.12363636363636364,0.38235294117647056,0.5035294117647059,0.7593457943925233,0.011215160640824475,0.00970412934812765,0.026316996254596988
GRID_F0.80_PA0.000_PR0.010,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.010,0.8,0.0,0.01,False,KGS_RUB,0.005,275,39,0.14181818181818182,0.3076923076923077,0.49148717948717946,0.6260434056761269,0.013239530404905192,0.0133017705874661,0.028222538847898476
GRID_F0.80_PA0.000_PR0.010,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.010,0.8,0.0,0.01,False,KZT_RUB,0.005,275,20,0.07272727272727272,0.55,0.43019999999999997,1.278475127847513,0.0053445508292445446,0.00334525432960825,0.013107816939429112
GRID_F0.80_PA0.000_PR0.010,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.010,0.8,0.0,0.01,False,TJS_RUB,0.005,275,36,0.13090909090909092,0.3333333333333333,0.4857222222222222,0.6862632963513667,0.012151225811480489,0.0118320186122724,0.02681905623425595
GRID_F0.80_PA0.000_PR0.010,fav>=0.800; past_advantage>=0.000; predicted_regret<=0.010,0.8,0.0,0.01,False,UZS_RUB,0.005,275,28,0.10181818181818182,0.39285714285714285,0.45121428571428573,0.8706664555960107,0.011057738584938795,0.00632511976567665,0.0283516487687506
GRID_F0.80_PA0.002_PR0.002,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.002,0.8,0.002,0.002,False,AMD_RUB,0.005,275,20,0.07272727272727272,0.4,0.5018,0.7971303308090872,0.00924480567309902,0.0061280389774822,0.02111794850904812
GRID_F0.80_PA0.002_PR0.002,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.002,0.8,0.002,0.002,False,KGS_RUB,0.005,275,19,0.06909090909090909,0.3157894736842105,0.5,0.631578947368421,0.012239944493222164,0.0140525334176099,0.021871589887241836
GRID_F0.80_PA0.002_PR0.002,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.002,0.8,0.002,0.002,False,KZT_RUB,0.005,275,12,0.04363636363636364,0.5833333333333334,0.44433333333333336,1.312828207051763,0.005863792595807225,0.00334525432960825,0.01284597169010442
GRID_F0.80_PA0.002_PR0.002,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.002,0.8,0.002,0.002,False,TJS_RUB,0.005,275,30,0.10909090909090909,0.3,0.48786666666666667,0.6149221098660836,0.012273109274981576,0.0118320186122724,0.027315064711287872
GRID_F0.80_PA0.002_PR0.002,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.002,0.8,0.002,0.002,False,UZS_RUB,0.005,275,12,0.04363636363636364,0.3333333333333333,0.45166666666666666,0.7380073800738007,0.011159888141269869,0.010649147588686299,0.025980963874575522
GRID_F0.80_PA0.002_PR0.005,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.005,0.8,0.002,0.005,False,AMD_RUB,0.005,275,25,0.09090909090909091,0.4,0.50016,0.799744081893794,0.0103727066557768,0.0061564699619472,0.026413874645000432
GRID_F0.80_PA0.002_PR0.005,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.005,0.8,0.002,0.005,False,KGS_RUB,0.005,275,31,0.11272727272727273,0.3225806451612903,0.49464516129032254,0.652145558888744,0.012265781064911377,0.0113944026658516,0.0265298462240828
GRID_F0.80_PA0.002_PR0.005,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.005,0.8,0.002,0.005,False,KZT_RUB,0.005,275,18,0.06545454545454546,0.6111111111111112,0.43555555555555553,1.4030612244897962,0.005080757389966555,0.002567875828177,0.01351430935218293
GRID_F0.80_PA0.002_PR0.005,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.005,0.8,0.002,0.005,False,TJS_RUB,0.005,275,32,0.11636363636363636,0.34375,0.484,0.7102272727272727,0.0116157051066363,0.011300713499604549,0.027192353362578702
GRID_F0.80_PA0.002_PR0.005,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.005,0.8,0.002,0.005,False,UZS_RUB,0.005,275,20,0.07272727272727272,0.35,0.4417,0.7923930269413629,0.01024734501228186,0.00781209772967855,0.024221620724047006
GRID_F0.80_PA0.002_PR0.010,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.010,0.8,0.002,0.01,False,AMD_RUB,0.005,275,25,0.09090909090909091,0.4,0.49984,0.8002560819462228,0.0103727066557768,0.0061564699619472,0.026413874645000432
GRID_F0.80_PA0.002_PR0.010,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.010,0.8,0.002,0.01,False,KGS_RUB,0.005,275,31,0.11272727272727273,0.3225806451612903,0.4976129032258065,0.6482561908466226,0.012265781064911377,0.0113944026658516,0.0265298462240828
GRID_F0.80_PA0.002_PR0.010,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.010,0.8,0.002,0.01,False,KZT_RUB,0.005,275,18,0.06545454545454546,0.6111111111111112,0.44444444444444453,1.3749999999999998,0.005080757389966555,0.002567875828177,0.01351430935218293
GRID_F0.80_PA0.002_PR0.010,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.010,0.8,0.002,0.01,False,TJS_RUB,0.005,275,32,0.11636363636363636,0.34375,0.4966875,0.6920850635459922,0.0116157051066363,0.011300713499604549,0.027192353362578702
GRID_F0.80_PA0.002_PR0.010,fav>=0.800; past_advantage>=0.002; predicted_regret<=0.010,0.8,0.002,0.01,False,UZS_RUB,0.005,275,20,0.07272727272727272,0.35,0.43979999999999997,0.7958162801273306,0.01024734501228186,0.00781209772967855,0.024221620724047006
GRID_F0.80_PA0.005_PR0.002,fav>=0.800; past_advantage>=0.005; predicted_regret<=0.002,0.8,0.005,0.002,False,AMD_RUB,0.005,275,11,0.04,0.2727272727272727,0.514181818181818,0.5304101838755306,0.009113797732434873,0.0061564699619472,0.0210752819448472
GRID_F0.80_PA0.005_PR0.002,fav>=0.800; past_advantage>=0.005; predicted_regret<=0.002,0.8,0.005,0.002,False,KGS_RUB,0.005,275,7,0.025454545454545455,0.14285714285714285,0.5068571428571428,0.28184892897406993,0.011337119126516729,0.0133017705874661,0.018266566167782
GRID_F0.80_PA0.005_PR0.002,fav>=0.800; past_advantage>=0.005; predicted_regret<=0.002,0.8,0.005,0.002,False,KZT_RUB,0.005,275,6,0.02181818181818182,0.5,0.4343333333333333,1.1511895625479662,0.007517011428489801,0.00816609287287555,0.01438494141259385
