corridor,date,rate_t,good_day_candidate,window_closing_candidate,positive_market_fact_candidate,suppressed_by_priority,suppressed_by_cooldown,deferred_1d,final_push,final_push_type,final_push_reason
KZT_RUB,2025-07-11,0.150111,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-07-15,0.150447,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-07-16,0.148707,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-07-17,0.148247,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-07-18,0.148501,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-07-21,0.147,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2025-07-22,0.146788,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-07-23,0.147492,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-07-24,0.147469,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-07-25,0.14641,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-07-29,0.14605,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-08-01,0.147003,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-08-05,0.146664,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2025-08-06,0.147741,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-08-07,0.149185,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-08-12,0.147672,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-08-13,0.147185,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-08-14,0.146791,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-09-02,0.149341,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-09-04,0.149845,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-09-05,0.150501,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-09-18,0.153832,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-09-19,0.153736,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-09-30,0.152257,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-10-01,0.150528,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-10-02,0.148429,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-10-03,0.147516,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-10-06,0.149731,False,True,True,True,False,False,True,window_closing,WINDOW_CLOSING
KZT_RUB,2025-10-08,0.150155,False,True,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2025-10-14,0.149992,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2025-10-15,0.148686,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-10-16,0.146369,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2025-10-17,0.146571,True,False,True,True,True,False,False,none,COOLDOWN
